CustomerID,Age,Gender,Income_Level,Eyewear_Type,Brand,Price,Purchase_Frequency,Customer_Tenure_Days,Customer_Satisfaction,CLV,CLV_Class
CUST06435,53,Female,Medium,Sunglasses,Persol,1068.42,4,1654,0.87,16848.6,High
CUST06436,19,Female,Low,Optical Glasses,Oliver Peoples,1381.15,3,854,0.6,5816.72,Medium
CUST06437,39,Male,High,Optical Glasses,Persol,1088.59,2,1410,0.71,5971.44,Medium
CUST06438,49,Male,High,Sunglasses,Ray-Ban,1275.95,4,1512,0.76,16068.16,High
CUST06439,33,Male,High,Optical Glasses,Oliver Peoples,1350.78,2,907,0.55,3692.26,Medium
CUST06440,35,Female,High,Sunglasses,Vogue Eyewear,1067.82,1,1327,0.89,3455.14,Low
CUST06441,22,Female,Medium,Sunglasses,Ray-Ban,1256.49,4,1159,0.97,15480.37,High
CUST06442,53,Male,Medium,Optical Glasses,Oliver Peoples,1065.92,3,1092,0.57,5453.19,Medium
CUST06443,47,Female,Medium,Optical Glasses,Oliver Peoples,1173.97,3,517,0.93,4639.37,Medium
CUST06444,62,Female,Low,Optical Glasses,Oakley,1131.2,4,665,0.74,6100.42,Medium
CUST06445,36,Male,Medium,Optical Glasses,Ray-Ban,1095.68,4,1174,0.57,8035.15,Medium
CUST06446,40,Female,Low,Optical Glasses,Persol,1223.67,3,625,0.8,5028.78,Medium
CUST06447,51,Male,Medium,Optical Glasses,Ray-Ban,1017.88,2,238,0.97,1287.6,Low
CUST06448,30,Female,Medium,Sunglasses,Ray-Ban,1339.38,4,804,0.98,11565.2,High
CUST06449,60,Female,Low,Optical Glasses,Oakley,1037.77,3,980,0.86,7188.76,Medium
CUST06450,46,Female,Low,Optical Glasses,Persol,1009.94,5,141,0.75,1463.03,Low
CUST06451,53,Male,Medium,Optical Glasses,Oakley,1162.16,4,1454,0.59,10925.7,High
CUST06452,39,Male,Low,Optical Glasses,Oakley,1144.12,1,609,0.8,1527.17,Low
CUST06453,69,Male,High,Sunglasses,Oakley,1253.33,1,1857,0.81,5164.99,Medium
CUST06454,69,Male,Low,Sunglasses,Ray-Ban,1212.72,4,921,0.56,6854.49,Medium
CUST06455,64,Female,Medium,Optical Glasses,Oakley,955.9,3,763,0.63,3776.64,Medium
CUST06456,53,Female,Medium,Sunglasses,Vogue Eyewear,1347.99,2,30,0.65,144.03,Low
CUST06457,26,Male,Low,Optical Glasses,Persol,1158.4,4,788,0.93,9303.25,High
CUST06458,56,Male,Medium,Optical Glasses,Persol,1236.22,1,1344,0.79,3596.08,Medium
CUST06459,68,Male,Medium,Optical Glasses,Oakley,1530.32,2,1129,0.62,5869.55,Medium
CUST06460,36,Male,High,Optical Glasses,Ray-Ban,1392.97,5,430,0.66,5415.41,Medium
CUST06461,55,Male,Medium,Sunglasses,Oliver Peoples,1231.58,2,1645,0.57,6327.62,Medium
CUST06462,23,Male,Low,Optical Glasses,Oliver Peoples,994.04,5,697,0.52,4935.34,Medium
CUST06463,69,Female,Low,Optical Glasses,Ray-Ban,996.55,1,1853,0.75,3794.4,Medium
CUST06464,64,Male,Medium,Optical Glasses,Oakley,1374.31,5,779,0.52,7626.1,Medium
CUST06465,32,Female,Low,Sunglasses,Oakley,1139.73,2,980,1.0,6120.19,Medium
CUST06466,37,Female,Medium,Sunglasses,Vogue Eyewear,1174.74,1,832,0.89,2383.21,Low
CUST06467,26,Male,High,Optical Glasses,Oliver Peoples,1028.18,2,925,0.89,4638.08,Medium
CUST06468,49,Female,Medium,Sunglasses,Oliver Peoples,1266.88,4,560,0.88,6841.85,Medium
CUST06469,21,Female,Medium,Sunglasses,Persol,1371.21,2,1146,0.82,7060.57,Medium
CUST06470,67,Female,Medium,Sunglasses,Oakley,1428.53,4,1658,0.53,13756.78,High
CUST06471,35,Male,High,Optical Glasses,Ray-Ban,1132.78,4,528,0.73,4784.86,Medium
CUST06472,22,Male,Low,Optical Glasses,Oakley,1296.73,5,621,0.64,7059.9,Medium
CUST06473,37,Female,Medium,Optical Glasses,Oakley,1185.74,4,801,0.65,6765.54,Medium
CUST06474,40,Female,High,Optical Glasses,Vogue Eyewear,1332.04,5,1458,0.69,18356.97,High
CUST06475,28,Male,Low,Sunglasses,Ray-Ban,1199.4,4,1563,0.66,13559.2,High
CUST06476,54,Male,Medium,Optical Glasses,Vogue Eyewear,1076.38,1,654,0.83,1600.77,Low
CUST06477,39,Male,High,Sunglasses,Vogue Eyewear,1398.02,5,144,0.5,1378.87,Low
CUST06478,21,Male,Medium,Optical Glasses,Vogue Eyewear,1214.78,2,1737,0.68,7862.19,Medium
CUST06479,46,Female,Low,Optical Glasses,Vogue Eyewear,1147.28,5,603,0.97,9192.54,High
CUST06480,61,Male,Medium,Sunglasses,Oakley,1226.67,1,1694,0.63,3586.65,Low
CUST06481,51,Male,Medium,Sunglasses,Persol,1089.5,4,880,0.81,8510.64,Medium
CUST06482,30,Female,Medium,Optical Glasses,Oakley,1262.29,1,1360,0.78,3668.6,Medium
CUST06483,59,Male,Medium,Sunglasses,Vogue Eyewear,1170.56,3,1169,0.74,8322.78,Medium
CUST06484,26,Female,Low,Optical Glasses,Vogue Eyewear,1080.78,1,1161,0.56,1925.15,Low
CUST06485,59,Female,Medium,Optical Glasses,Persol,1556.53,1,1271,0.92,4986.53,Medium
CUST06486,48,Male,Medium,Optical Glasses,Oliver Peoples,1048.91,1,745,0.78,1669.92,Low
CUST06487,24,Female,High,Optical Glasses,Ray-Ban,1252.99,2,1710,0.77,9040.07,High
CUST06488,21,Female,Low,Optical Glasses,Vogue Eyewear,1208.52,2,66,0.97,423.94,Low
CUST06489,36,Male,High,Sunglasses,Vogue Eyewear,1046.16,1,65,0.54,100.6,Low
CUST06490,59,Male,Low,Sunglasses,Oakley,1149.4,3,1978,0.75,14014.81,High
CUST06491,47,Female,Medium,Optical Glasses,Vogue Eyewear,998.62,3,354,0.85,2469.74,Low
CUST06492,48,Female,High,Optical Glasses,Vogue Eyewear,1509.97,5,1667,0.9,31032.99,High
CUST06493,52,Female,Medium,Sunglasses,Ray-Ban,1159.81,1,672,0.5,1067.66,Low
CUST06494,38,Male,Low,Sunglasses,Oakley,1172.58,5,428,0.84,5774.88,Medium
CUST06495,48,Female,Low,Sunglasses,Oliver Peoples,1491.78,4,992,0.98,15893.14,High
CUST06496,36,Male,Medium,Optical Glasses,Vogue Eyewear,1076.4,3,362,0.87,2786.31,Low
CUST06497,48,Female,Medium,Optical Glasses,Vogue Eyewear,1394.16,4,738,0.71,8005.61,Medium
CUST06498,49,Female,High,Optical Glasses,Oliver Peoples,1288.88,4,1970,0.94,26156.14,High
CUST06499,19,Female,Medium,Optical Glasses,Persol,903.15,1,1414,0.94,3288.85,Low
CUST06500,69,Female,High,Optical Glasses,Oliver Peoples,1144.34,3,308,0.84,2433.4,Low
CUST06501,27,Female,Medium,Optical Glasses,Oliver Peoples,1265.49,5,76,0.83,1093.52,Low
CUST06502,19,Female,High,Sunglasses,Oakley,1205.34,4,1267,0.67,11213.16,High
CUST06503,19,Male,Low,Sunglasses,Oliver Peoples,1205.74,1,1599,0.62,3274.92,Low
CUST06504,41,Female,High,Optical Glasses,Oakley,1108.93,2,1862,0.81,9164.44,High
CUST06505,34,Female,Medium,Sunglasses,Oliver Peoples,1093.07,3,759,0.5,3409.48,Low
CUST06506,49,Male,High,Sunglasses,Vogue Eyewear,1153.74,2,1868,0.92,10864.5,High
CUST06507,33,Male,Low,Optical Glasses,Vogue Eyewear,1494.2,5,188,0.95,3655.67,Medium
CUST06508,33,Male,Medium,Optical Glasses,Persol,1063.85,5,64,0.58,540.96,Low
CUST06509,63,Female,Medium,Optical Glasses,Oliver Peoples,1127.67,5,1956,0.79,23870.15,High
CUST06510,56,Female,High,Sunglasses,Ray-Ban,1204.33,3,517,0.59,3019.37,Low
CUST06511,48,Male,Medium,Sunglasses,Oliver Peoples,980.53,4,1866,0.75,15038.38,High
CUST06512,60,Female,Medium,Optical Glasses,Ray-Ban,1264.79,1,854,0.82,2426.59,Low
CUST06513,41,Male,Medium,Optical Glasses,Oliver Peoples,1006.8,4,1789,0.7,13817.16,High
CUST06514,18,Female,Medium,Optical Glasses,Oakley,1036.91,3,539,0.95,4363.97,Medium
CUST06515,28,Male,Low,Sunglasses,Vogue Eyewear,1029.71,2,658,0.95,3526.97,Low
CUST06516,38,Male,Low,Sunglasses,Ray-Ban,953.91,1,947,0.77,1905.7,Low
CUST06517,21,Male,Low,Optical Glasses,Ray-Ban,1390.25,5,1676,0.79,25215.71,High
CUST06518,24,Male,Medium,Sunglasses,Oliver Peoples,1278.24,2,1891,0.5,6622.33,Medium
CUST06519,43,Female,High,Sunglasses,Vogue Eyewear,1338.36,4,690,0.67,6780.54,Medium
CUST06520,64,Female,High,Sunglasses,Persol,1324.69,1,1290,0.88,4119.97,Medium
CUST06521,67,Male,Low,Optical Glasses,Ray-Ban,1174.78,5,1412,1.0,22723.14,High
CUST06522,29,Male,Low,Optical Glasses,Vogue Eyewear,1195.57,1,1614,0.97,5128.11,Medium
CUST06523,48,Male,Low,Sunglasses,Vogue Eyewear,1352.06,4,1100,0.55,8964.34,High
CUST06524,34,Female,Low,Optical Glasses,Ray-Ban,1445.76,3,1154,0.71,9736.18,High
CUST06525,50,Female,Low,Sunglasses,Oakley,1011.29,4,1976,0.53,11606.62,High
CUST06526,28,Male,Medium,Optical Glasses,Oakley,1577.99,3,807,0.92,9629.28,High
CUST06527,45,Female,Medium,Optical Glasses,Oliver Peoples,1002.65,5,627,0.87,7492.27,Medium
CUST06528,49,Male,Medium,Optical Glasses,Oliver Peoples,1130.71,4,1481,0.96,17617.52,High
CUST06529,18,Female,Medium,Sunglasses,Vogue Eyewear,1211.11,4,976,0.75,9715.42,High
CUST06530,64,Female,Medium,Optical Glasses,Ray-Ban,1224.89,4,431,0.55,3182.03,Low
CUST06531,45,Female,Medium,Optical Glasses,Oakley,1494.57,4,1802,0.79,23316.6,High
CUST06532,59,Female,High,Optical Glasses,Vogue Eyewear,1351.79,3,896,0.93,9258.24,High
CUST06533,24,Female,Medium,Optical Glasses,Oakley,1261.93,3,1027,0.53,5645.6,Medium
CUST06534,19,Female,Low,Optical Glasses,Ray-Ban,1355.32,2,323,0.91,2182.84,Low
CUST06535,59,Female,Low,Sunglasses,Oakley,1251.86,5,577,0.81,8014.82,Medium
CUST06536,41,Male,Low,Sunglasses,Persol,1098.69,5,1369,0.57,11744.39,High
CUST06537,21,Male,Medium,Sunglasses,Oliver Peoples,1272.85,3,737,0.83,6399.58,Medium
CUST06538,61,Male,Low,Optical Glasses,Oakley,1210.13,2,266,0.53,934.82,Low
CUST06539,36,Female,Medium,Optical Glasses,Ray-Ban,1073.57,2,1639,0.59,5688.51,Medium
CUST06540,43,Male,Low,Optical Glasses,Ray-Ban,1389.42,4,893,0.53,7206.56,Medium
CUST06541,28,Male,Medium,Optical Glasses,Persol,1191.83,2,871,0.79,4493.62,Medium
CUST06542,57,Male,Low,Optical Glasses,Ray-Ban,1031.92,5,776,0.64,7020.45,Medium
CUST06543,67,Male,Medium,Sunglasses,Persol,1055.6,1,1482,0.64,2743.06,Low
CUST06544,60,Female,Low,Sunglasses,Vogue Eyewear,1280.25,3,359,0.82,3097.64,Low
CUST06545,28,Female,Low,Optical Glasses,Oakley,1357.41,4,488,0.55,3992.64,Medium
CUST06546,62,Female,High,Sunglasses,Ray-Ban,1272.25,2,1679,0.82,9597.85,High
CUST06547,20,Female,Medium,Optical Glasses,Oliver Peoples,1272.93,3,1796,0.85,15971.96,High
CUST06548,29,Female,Low,Sunglasses,Oakley,1078.45,3,1702,0.93,14030.43,High
CUST06549,20,Male,Medium,Optical Glasses,Persol,1213.93,3,1066,0.84,8934.26,High
CUST06550,59,Male,Medium,Optical Glasses,Oakley,1150.48,5,214,0.83,2799.29,Low
CUST06551,44,Female,Medium,Sunglasses,Oakley,1170.76,4,1031,0.83,10979.23,High
CUST06552,66,Male,Medium,Optical Glasses,Ray-Ban,1183.23,1,111,0.52,187.11,Low
CUST06553,19,Male,High,Sunglasses,Oliver Peoples,1101.01,4,1420,0.72,12336.14,High
CUST06554,66,Female,Low,Optical Glasses,Vogue Eyewear,1312.75,2,342,0.78,1918.84,Low
CUST06555,33,Male,Medium,Sunglasses,Oliver Peoples,1048.63,4,1218,0.83,11617.56,High
CUST06556,19,Male,Medium,Optical Glasses,Persol,1005.21,5,972,0.65,8699.89,Medium
CUST06557,47,Male,Medium,Sunglasses,Oliver Peoples,1082.22,1,552,0.84,1374.8,Low
CUST06558,37,Male,High,Optical Glasses,Oliver Peoples,1332.51,4,1977,0.7,20208.88,High
CUST06559,55,Male,High,Optical Glasses,Persol,1250.87,2,1571,0.86,9260.28,High
CUST06560,45,Male,Medium,Optical Glasses,Oliver Peoples,932.51,4,1982,0.59,11950.23,High
CUST06561,42,Female,High,Optical Glasses,Vogue Eyewear,1289.59,5,939,0.65,10782.21,High
CUST06562,49,Female,Medium,Sunglasses,Oakley,1192.72,3,716,0.97,6808.5,Medium
CUST06563,27,Male,Medium,Optical Glasses,Vogue Eyewear,1137.39,5,1850,0.88,25365.36,High
CUST06564,59,Female,High,Optical Glasses,Oakley,1163.7,5,132,0.95,1999.01,Low
CUST06565,57,Male,Low,Optical Glasses,Oakley,999.96,5,1708,0.6,14037.79,High
CUST06566,50,Male,Medium,Optical Glasses,Oliver Peoples,1225.99,1,1549,0.97,5046.81,Medium
CUST06567,30,Male,Medium,Sunglasses,Oakley,1009.87,4,1749,0.87,16839.98,High
CUST06568,58,Female,High,Optical Glasses,Persol,1147.5,2,1890,0.8,9506.96,High
CUST06569,59,Male,High,Sunglasses,Vogue Eyewear,1147.69,3,1395,0.51,6711.16,Medium
CUST06570,64,Female,High,Optical Glasses,Oakley,1315.49,3,1212,0.53,6945.35,Medium
CUST06571,54,Female,High,Optical Glasses,Oliver Peoples,1205.96,1,816,0.89,2399.5,Low
CUST06572,33,Female,Medium,Sunglasses,Oliver Peoples,1305.9,2,1808,0.83,10738.0,High
CUST06573,62,Female,Low,Optical Glasses,Oliver Peoples,1020.64,3,1199,0.61,6135.5,Medium
CUST06574,39,Female,Low,Optical Glasses,Ray-Ban,1183.83,2,1239,0.72,5786.69,Medium
CUST06575,37,Male,Medium,Optical Glasses,Vogue Eyewear,1279.55,2,739,0.83,4300.48,Medium
CUST06576,67,Male,Medium,Optical Glasses,Oliver Peoples,1386.34,4,1254,0.51,9716.38,High
CUST06577,60,Female,Medium,Optical Glasses,Persol,1029.12,1,59,0.84,139.73,Low
CUST06578,44,Female,Medium,Optical Glasses,Oliver Peoples,1073.86,5,1788,0.7,18411.55,High
CUST06579,58,Male,High,Sunglasses,Ray-Ban,1275.79,5,1216,0.55,11688.33,High
CUST06580,33,Male,Medium,Optical Glasses,Vogue Eyewear,1441.74,3,558,0.58,3835.11,Medium
CUST06581,51,Male,High,Optical Glasses,Oakley,1242.88,3,775,0.71,5621.05,Medium
CUST06582,49,Male,High,Optical Glasses,Vogue Eyewear,1033.51,1,941,0.81,2158.22,Low
CUST06583,43,Male,Medium,Optical Glasses,Oakley,1036.43,4,1278,0.67,9725.52,High
CUST06584,42,Female,Medium,Optical Glasses,Oakley,1220.23,3,353,0.56,1982.59,Low
CUST06585,19,Female,Medium,Optical Glasses,Oliver Peoples,1253.64,3,1532,0.91,14364.86,High
CUST06586,29,Male,Medium,Optical Glasses,Persol,1166.81,2,1819,0.75,8722.3,Medium
CUST06587,57,Female,Medium,Optical Glasses,Persol,1038.14,1,830,0.64,1510.85,Low
CUST06588,26,Female,Low,Optical Glasses,Oliver Peoples,1365.21,5,535,0.84,8404.46,Medium
CUST06589,29,Male,Low,Sunglasses,Ray-Ban,1147.69,1,783,0.67,1649.56,Low
CUST06590,43,Male,Low,Optical Glasses,Oakley,1279.04,5,1297,0.68,15452.91,High
CUST06591,26,Female,Low,Optical Glasses,Persol,934.02,2,1857,0.64,6082.54,Medium
CUST06592,27,Female,Low,Optical Glasses,Vogue Eyewear,1380.17,4,808,0.68,8310.36,Medium
CUST06593,49,Male,Medium,Optical Glasses,Ray-Ban,1097.28,5,1753,0.63,16600.34,High
CUST06594,51,Female,High,Sunglasses,Oliver Peoples,1401.7,2,1685,0.99,12812.31,High
CUST06595,65,Male,Medium,Optical Glasses,Ray-Ban,1291.91,4,801,0.63,7144.51,Medium
CUST06596,37,Male,High,Optical Glasses,Persol,985.69,2,1244,0.82,5509.49,Medium
CUST06597,56,Male,Medium,Sunglasses,Oliver Peoples,1236.83,4,1296,0.6,10539.82,High
CUST06598,19,Male,Medium,Sunglasses,Persol,1448.48,3,1921,0.78,17838.69,High
CUST06599,18,Female,Medium,Sunglasses,Oakley,1110.31,4,546,0.75,4982.71,Medium
CUST06600,68,Female,Medium,Optical Glasses,Ray-Ban,1448.75,5,1245,0.78,19272.34,High
CUST06601,53,Male,High,Optical Glasses,Oakley,1257.86,4,882,0.68,8267.55,Medium
CUST06602,41,Female,High,Optical Glasses,Vogue Eyewear,1401.05,1,746,0.94,2691.7,Low
CUST06603,44,Female,Medium,Optical Glasses,Oakley,1223.92,4,1697,0.65,14795.01,High
CUST06604,19,Male,Low,Optical Glasses,Ray-Ban,1181.4,2,655,0.94,3985.69,Medium
CUST06605,48,Female,Medium,Optical Glasses,Vogue Eyewear,1475.57,5,320,0.7,4527.78,Medium
CUST06606,31,Male,Low,Sunglasses,Persol,1308.21,3,1079,0.83,9629.54,High
CUST06607,19,Female,Low,Sunglasses,Vogue Eyewear,1164.7,3,695,0.51,3393.11,Low
CUST06608,46,Male,High,Optical Glasses,Ray-Ban,1263.58,2,1584,0.72,7896.37,Medium
CUST06609,32,Female,Medium,Sunglasses,Oliver Peoples,1115.27,3,66,0.82,496.1,Low
CUST06610,29,Male,Medium,Sunglasses,Vogue Eyewear,1216.18,5,680,0.65,7363.72,Medium
CUST06611,54,Female,High,Sunglasses,Persol,1379.34,2,95,0.66,473.89,Low
CUST06612,45,Female,Medium,Sunglasses,Vogue Eyewear,1175.72,5,1437,0.7,16200.78,High
CUST06613,37,Male,Medium,Sunglasses,Oakley,1068.82,3,1084,0.63,5999.33,Medium
CUST06614,56,Male,Low,Optical Glasses,Oliver Peoples,1054.97,3,431,0.8,2989.76,Low
CUST06615,41,Male,Medium,Sunglasses,Ray-Ban,1211.04,1,232,0.52,400.27,Low
CUST06616,38,Female,Medium,Sunglasses,Oliver Peoples,1078.87,2,1053,0.92,5726.94,Medium
CUST06617,27,Male,Medium,Sunglasses,Oakley,985.09,4,1609,0.98,17022.57,High
CUST06618,63,Female,Low,Optical Glasses,Oliver Peoples,1020.21,2,1325,0.58,4296.06,Medium
CUST06619,31,Male,Low,Optical Glasses,Oakley,1376.26,5,983,0.61,11304.75,High
CUST06620,54,Male,Medium,Optical Glasses,Vogue Eyewear,1178.64,3,1567,0.97,14724.83,High
CUST06621,35,Male,Medium,Optical Glasses,Ray-Ban,1208.66,1,1624,0.58,3119.07,Low
CUST06622,41,Male,Medium,Sunglasses,Oakley,1055.01,2,1299,0.55,4130.15,Medium
CUST06623,31,Female,Medium,Sunglasses,Oakley,1112.78,5,1533,0.9,21031.54,High
CUST06624,51,Female,Low,Sunglasses,Vogue Eyewear,1107.94,1,405,0.84,1032.66,Low
CUST06625,29,Male,Medium,Optical Glasses,Oakley,1158.48,1,535,0.84,1426.36,Low
CUST06626,39,Female,High,Optical Glasses,Ray-Ban,951.24,1,1229,0.61,1953.79,Low
CUST06627,23,Male,Low,Sunglasses,Persol,1363.45,3,1549,0.69,11977.55,High
CUST06628,53,Female,Medium,Sunglasses,Oliver Peoples,1197.54,5,1011,0.58,9619.36,High
CUST06629,62,Male,Medium,Optical Glasses,Oakley,1230.31,1,705,0.58,1378.28,Low
CUST06630,53,Female,Medium,Sunglasses,Oliver Peoples,1337.15,3,1317,0.75,10855.64,High
CUST06631,39,Female,Low,Optical Glasses,Oliver Peoples,1325.66,3,1089,0.84,9967.07,High
CUST06632,31,Male,High,Optical Glasses,Persol,1113.74,3,1160,0.66,7008.32,Medium
CUST06633,33,Female,Medium,Optical Glasses,Oakley,1290.67,2,54,0.74,282.6,Low
CUST06634,53,Male,High,Optical Glasses,Ray-Ban,1289.13,3,453,0.67,3215.87,Low
CUST06635,42,Male,Low,Sunglasses,Oakley,1247.4,5,1434,0.96,23523.57,High
CUST06636,49,Male,Medium,Optical Glasses,Oliver Peoples,1359.17,4,1801,0.85,22802.03,High
CUST06637,50,Male,Medium,Optical Glasses,Vogue Eyewear,1319.93,2,1532,0.81,8974.95,High
CUST06638,62,Male,Medium,Sunglasses,Persol,1309.11,1,1825,0.87,5694.63,Medium
CUST06639,53,Male,Medium,Optical Glasses,Ray-Ban,1404.79,3,1028,0.63,7477.79,Medium
CUST06640,37,Male,Medium,Optical Glasses,Ray-Ban,1204.3,2,1674,0.96,10604.7,High
CUST06641,35,Male,Low,Sunglasses,Oliver Peoples,1208.67,2,712,0.6,2829.28,Low
CUST06642,55,Female,Medium,Optical Glasses,Ray-Ban,1322.88,5,1208,0.57,12477.84,High
CUST06643,20,Female,Low,Sunglasses,Oliver Peoples,1173.23,1,518,0.95,1581.77,Low
CUST06644,40,Male,Low,Optical Glasses,Ray-Ban,1272.24,4,451,0.63,3961.44,Medium
CUST06645,49,Male,Medium,Sunglasses,Ray-Ban,1115.98,4,1518,0.92,17079.81,High
CUST06646,62,Male,Low,Optical Glasses,Oliver Peoples,858.08,2,138,0.65,421.75,Low
CUST06647,33,Female,High,Sunglasses,Persol,1289.68,2,1475,0.65,6775.24,Medium
CUST06648,22,Female,High,Sunglasses,Ray-Ban,967.7,1,661,0.98,1717.42,Low
CUST06649,21,Male,Medium,Optical Glasses,Oakley,1095.13,2,1501,0.98,8826.93,Medium
CUST06650,38,Male,High,Optical Glasses,Vogue Eyewear,1323.0,3,758,0.98,8077.62,Medium
CUST06651,57,Male,High,Optical Glasses,Oliver Peoples,1324.76,4,1198,0.57,9913.71,High
CUST06652,68,Male,Low,Optical Glasses,Ray-Ban,1376.29,3,1962,0.79,17533.33,High
CUST06653,31,Female,High,Optical Glasses,Persol,897.04,5,882,0.52,5635.87,Medium
CUST06654,56,Female,Low,Optical Glasses,Oakley,1244.4,2,364,0.84,2084.86,Low
CUST06655,48,Male,Medium,Sunglasses,Oliver Peoples,1161.35,1,1677,0.84,4482.11,Medium
CUST06656,31,Female,Medium,Sunglasses,Oakley,1348.23,5,658,1.0,12152.54,High
CUST06657,23,Male,Medium,Sunglasses,Vogue Eyewear,1421.45,5,565,0.94,10341.54,High
CUST06658,29,Male,Low,Sunglasses,Persol,1003.66,1,1828,0.61,3066.2,Low
CUST06659,33,Female,Low,Sunglasses,Oliver Peoples,1202.38,5,477,0.72,5656.79,Medium
CUST06660,34,Female,Medium,Optical Glasses,Oliver Peoples,1324.89,3,146,0.63,1001.62,Low
CUST06661,62,Male,Medium,Optical Glasses,Ray-Ban,1149.3,5,1034,0.52,8465.15,Medium
CUST06662,40,Male,Medium,Optical Glasses,Oakley,1461.85,1,1116,0.69,3084.06,Low
CUST06663,31,Female,Medium,Optical Glasses,Oliver Peoples,1139.78,4,1817,0.55,12482.62,High
CUST06664,24,Female,Low,Optical Glasses,Oakley,1154.97,2,771,0.88,4293.83,Medium
CUST06665,63,Male,Low,Sunglasses,Vogue Eyewear,1039.0,1,517,0.69,1015.46,Low
CUST06666,49,Male,Medium,Optical Glasses,Ray-Ban,1223.09,3,1203,0.52,6288.63,Medium
CUST06667,32,Male,Medium,Optical Glasses,Vogue Eyewear,747.27,3,647,0.64,2543.26,Low
CUST06668,61,Female,Low,Optical Glasses,Ray-Ban,1162.84,4,210,0.67,1793.0,Low
CUST06669,34,Female,Medium,Optical Glasses,Ray-Ban,1390.35,3,359,0.73,2994.81,Low
CUST06670,58,Male,Medium,Sunglasses,Oakley,990.49,1,1321,0.84,3011.2,Low
CUST06671,64,Female,Low,Optical Glasses,Ray-Ban,957.25,3,1509,0.89,10566.55,High
CUST06672,61,Female,Medium,Sunglasses,Vogue Eyewear,1367.43,4,1157,0.99,17164.88,High
CUST06673,51,Male,Medium,Sunglasses,Vogue Eyewear,1387.76,4,1434,0.93,20282.13,High
CUST06674,22,Male,Medium,Optical Glasses,Vogue Eyewear,996.65,5,819,0.73,8162.56,Medium
CUST06675,62,Female,High,Sunglasses,Oakley,1459.91,5,1220,0.55,13419.17,High
CUST06676,44,Female,Low,Optical Glasses,Oakley,1264.87,3,588,0.83,5073.76,Medium
CUST06677,69,Female,Medium,Sunglasses,Persol,1357.31,3,1609,0.71,12744.47,High
CUST06678,40,Female,Medium,Optical Glasses,Oliver Peoples,1081.22,3,1069,0.7,6649.95,Medium
CUST06679,57,Male,Medium,Optical Glasses,Persol,1423.36,3,1880,0.67,14735.87,High
CUST06680,31,Male,Medium,Optical Glasses,Persol,1159.8,5,525,0.58,4837.8,Medium
CUST06681,32,Female,Medium,Sunglasses,Ray-Ban,1153.19,1,63,0.54,107.48,Low
CUST06682,60,Male,Medium,Optical Glasses,Ray-Ban,1272.36,1,1995,0.91,6328.51,Medium
CUST06683,50,Female,Low,Optical Glasses,Persol,1141.2,1,749,0.59,1381.66,Low
CUST06684,48,Female,Medium,Sunglasses,Oliver Peoples,971.89,5,1003,0.85,11350.48,High
CUST06685,52,Female,Medium,Sunglasses,Persol,1219.77,1,995,0.86,2859.61,Low
CUST06686,34,Male,High,Sunglasses,Oakley,1152.26,1,596,0.65,1222.97,Low
CUST06687,45,Female,Medium,Sunglasses,Vogue Eyewear,1084.81,5,917,0.78,10629.06,High
CUST06688,36,Female,Medium,Sunglasses,Persol,1386.08,2,1818,0.86,11874.57,High
CUST06689,63,Female,Medium,Optical Glasses,Ray-Ban,1558.85,3,1423,0.57,10392.32,High
CUST06690,40,Male,High,Sunglasses,Oliver Peoples,1062.13,3,103,0.58,521.52,Low
CUST06691,49,Male,High,Optical Glasses,Ray-Ban,1229.62,2,1589,0.86,9207.26,High
CUST06692,57,Male,Medium,Optical Glasses,Oakley,1140.23,4,1976,0.64,15802.53,High
CUST06693,30,Male,Medium,Optical Glasses,Ray-Ban,1543.26,1,652,0.55,1516.2,Low
CUST06694,37,Male,Low,Sunglasses,Ray-Ban,1273.76,2,1295,0.76,6869.23,Medium
CUST06695,52,Female,Medium,Optical Glasses,Oliver Peoples,1339.04,1,486,0.9,1604.65,Low
CUST06696,22,Female,Medium,Sunglasses,Oliver Peoples,1377.27,2,269,0.65,1319.54,Low
CUST06697,26,Female,Medium,Sunglasses,Ray-Ban,1219.52,3,1453,0.63,9175.37,High
CUST06698,46,Female,Low,Sunglasses,Ray-Ban,1172.04,1,1183,0.6,2279.22,Low
CUST06699,23,Male,Medium,Optical Glasses,Persol,1427.84,5,700,0.74,10131.8,High
CUST06700,42,Female,Low,Optical Glasses,Oakley,1316.68,3,1116,0.79,9541.13,High
CUST06701,48,Male,Medium,Sunglasses,Persol,1073.12,3,1100,0.57,5530.24,Medium
CUST06702,39,Male,Low,Optical Glasses,Oliver Peoples,1091.37,3,1308,0.9,10559.68,High
CUST06703,19,Male,Medium,Sunglasses,Persol,1141.55,1,560,0.77,1348.59,Low
CUST06704,62,Female,Low,Optical Glasses,Persol,1373.88,4,1621,0.78,19036.78,High
CUST06705,22,Female,Low,Optical Glasses,Ray-Ban,1421.02,2,1064,0.56,4639.46,Medium
CUST06706,44,Male,Medium,Sunglasses,Ray-Ban,1522.76,2,1907,0.81,12888.56,High
CUST06707,42,Female,Low,Sunglasses,Oakley,1093.69,5,1530,0.84,19254.94,High
CUST06708,25,Male,Medium,Optical Glasses,Vogue Eyewear,1221.03,4,406,0.7,3802.92,Medium
CUST06709,18,Male,High,Optical Glasses,Vogue Eyewear,1139.97,3,252,0.8,1888.91,Low
